Iteration,DenMISEMeanLog,IWLastEpisode,TimeElapsed,IWMin,LQGmu1_higher,ReturnMax,Regret/t,ReturnAbsMax,Regret,ReturnLastEpisode,DenMISELogFirst,IWMean,IWMax,ReturnMean,LQGmu1_actor,IWFirstEpisode,Bound,LQGsigma_higher,ReturnStepMax,Delta,DenMISELogLast,TimestepsSoFar,ReturnMin
1606,-0.6518767,4.9548573,2920.5250763893127,,-0.23232323,17.424547,2.2121096,17.424547,3552.6465,16.732073,-0.5649678,0.9743265,4.960741,15.18789,-0.12879142,4.674282,24.806013,0.14999999,19.212456,2.3570046e-10,-0.6575445,32120,
1607,-0.6519833,5.400044,2924.017692565918,,-0.1919192,17.424547,2.211379,17.424547,3553.6855,16.361034,-0.562684,0.9831584,5.4129324,15.188621,-0.23323312,4.4416776,24.802694,0.14999999,19.212456,2.354072e-10,-0.7967837,32140,
1608,-0.65194446,4.6728196,2927.2992169857025,,-0.25252524,17.424547,2.210329,17.424547,3554.209,16.876753,-0.5605459,0.97285867,4.7349224,15.189671,-0.49525714,4.6405153,24.79872,0.14999999,19.212456,2.3511448e-10,-0.571852,32160,
1609,-0.6516728,7.192732e-17,2929.6611697673798,,0.8181818,17.424547,2.208973,17.424547,3554.2383,17.370697,-0.5582859,1.0817263,25.293898,15.191027,1.0441642,7.506105e-11,24.792858,0.14999999,19.212456,2.3482233e-10,-0.18698467,32180,
1610,-0.6529153,,2932.873791217804,,-1.0,17.424547,2.2184086,17.424547,3571.6387,,-0.5589072,0.98935807,5.1672254,15.181591,-1.005776,1.2091676e-05,24.782393,0.14999999,19.212456,2.345307e-10,-2.728242,32200,
1611,-0.65276355,0.0046202214,2935.3648171424866,,-0.45454547,17.424547,2.2171564,17.424547,3571.838,17.199024,-0.5595281,0.9857714,3.4252672,15.182843,-0.5156837,1.661788,24.7802,0.14999999,19.212456,2.3423966e-10,-0.39684248,32220,
1612,-0.6524708,3.1102328,2938.0811309814453,,-0.4949495,17.424547,2.2158022,17.424547,3571.873,17.36578,-0.5591177,0.9955258,3.2528765,15.184197,-0.53205127,1.088321,24.776432,0.14999999,19.212456,2.339491e-10,-0.16606958,32240,
1613,-0.65216196,0.023793157,2941.2445755004883,,-1.0,17.424547,2.214447,17.424547,3571.9023,17.371504,-0.5590629,0.9895224,5.160294,15.185553,-0.94046295,1.2093556e-05,24.774624,0.14999999,19.212456,2.3365912e-10,-0.14959595,32260,
1614,-0.65192974,0.062309377,2944.9606561660767,,-0.5151515,17.424547,2.2131615,17.424547,3572.043,17.259632,-0.55968267,1.0006943,3.1770115,15.186838,-0.61165994,0.8577604,24.773308,0.14999999,19.212456,2.3336968e-10,-0.26594985,32280,
1615,-0.651587,2.9344716,2947.309809923172,,-0.61616164,17.434914,2.211769,17.434914,3572.0078,17.434914,-0.55977076,1.0195076,2.9354143,15.1882305,-0.53717124,0.19817914,24.77393,0.14999999,19.2239,2.3308075e-10,-0.09879619,32300,
1616,-0.65126085,3.0696373,2949.796480178833,,-0.53535354,17.434914,2.2103987,17.434914,3572.004,17.403502,-0.5602671,1.0061135,3.1044137,15.189601,-0.6602696,0.6639046,24.774933,0.14999999,19.2239,2.327924e-10,-0.14345132,32320,
1617,-0.6509091,2.904382,2952.685086965561,,-0.65656567,17.434914,2.2090511,17.434914,3572.0352,17.368685,-0.56047493,1.0222405,2.9053473,15.1909485,-0.71844286,0.0972037,24.772867,0.14999999,19.2239,2.3250456e-10,-0.08834401,32340,
1618,-0.65055424,2.7146664,2955.385957479477,,-0.7777778,17.434914,2.2076912,17.434914,3572.045,17.39124,-0.56103307,1.003492,3.0355344,15.192308,-0.5130218,0.0074100317,24.775818,0.14999999,19.2239,2.3221725e-10,-0.0987239,32360,
1619,-0.65025187,3.010199,2957.4449093341827,,-0.5555556,17.434914,2.206358,17.434914,3572.0938,17.351068,-0.56164634,1.0113311,3.0410552,15.193642,-0.38012472,0.50502515,24.774384,0.14999999,19.2239,2.3193046e-10,-0.1640274,32380,
1620,-0.6500473,3.274403e-07,2959.976159095764,,0.47474748,17.434914,2.2050762,17.434914,3572.2246,17.269806,-0.56195194,1.0181427,17.717966,15.194923,0.29564708,5.604491e-05,24.76941,0.14999999,19.2239,2.316442e-10,-0.33000642,32400,
1621,-0.6506833,1.345337e-05,2961.6153914928436,,-0.4949495,17.434914,2.2093248,17.434914,3581.3145,8.308841,-0.56256896,0.99732304,3.2386644,15.190675,-0.62526137,1.0920836,24.765932,0.14999999,19.2239,2.3135849e-10,-1.6953825,32420,
1622,-0.6503394,2.9046082,2963.293895483017,,-0.61616164,17.434914,2.2079554,17.434914,3581.3027,17.41194,-0.5625122,1.0207852,2.9212356,15.192044,-0.60475546,0.19872317,24.760246,0.14999999,19.2239,2.310733e-10,-0.08995716,32440,
1623,-0.64998496,2.91734,2964.8986024856567,,-0.61616164,17.434914,2.2065973,17.434914,3581.3066,17.395653,-0.56300604,1.0212203,2.9177818,15.193402,-0.8592029,0.19882134,24.75957,0.14999999,19.2239,2.3078865e-10,-0.09538187,32460,
1624,-0.649685,2.0575383,2966.4629678726196,,-1.0,17.434914,2.205287,17.434914,3581.3867,17.319965,-0.5634995,0.9888011,5.1788435,15.194713,-1.068052,1.2147328e-05,24.756758,0.14999999,19.2239,2.3050452e-10,-0.18385808,32480,
1625,-0.649673,4.452229,2968.0313482284546,,-1.0,17.434914,2.2040539,17.434914,3581.588,17.199663,-0.56411505,0.9893749,5.1655602,15.195946,-1.1400837,1.2154814e-05,24.755707,0.14999999,19.2239,2.3022088e-10,-0.6181362,32500,
1626,-0.64990985,4.7848825,2970.4436519145966,,-1.0,17.434914,2.2028189,17.434914,3581.7832,17.202942,-0.5647302,0.9901546,5.15236,15.197181,-1.1021348,1.21622925e-05,24.758259,0.14999999,19.2239,2.299378e-10,-1.0233564,32520,
1627,-0.6499986,4.619082,2972.773364543915,,-1.0,17.434914,2.2015944,17.434914,3581.9941,17.189865,-0.56534505,0.99083334,5.139245,15.198405,-1.2152439,1.2169765e-05,24.759075,0.14999999,19.2239,2.2965523e-10,-0.78382605,32540,
1628,-0.65061975,4.95324,2975.4125034809113,,-1.0,17.434914,2.200368,17.434914,3582.1992,17.196484,-0.5659595,0.99171793,5.1262093,15.199632,-0.74359536,1.2177253e-05,24.763504,0.14999999,19.2239,2.2937319e-10,-1.651415,32560,
1629,-0.65029263,2.2961273,2978.5293176174164,,-0.6363636,17.434914,2.1990328,17.434914,3582.2246,17.375223,-0.56657356,1.0218285,2.9053154,15.200967,-0.7884642,0.14096491,24.738358,0.14999999,19.2239,2.2909168e-10,-0.10856787,32580,
1630,-0.64996195,3.0292683,2980.913489818573,,-0.7777778,17.434914,2.1977062,17.434914,3582.2617,17.362967,-0.5671007,1.0024451,3.029919,15.202293,-0.760765,0.007455127,24.733727,0.14999999,19.2239,2.2881065e-10,-0.13267735,32600,
1631,-0.649633,2.9658794,2984.2644572257996,,-0.7777778,17.434914,2.196391,17.434914,3582.3125,17.34692,-0.56770945,1.0029064,3.0261526,15.2036085,-0.7118827,0.007459668,24.732296,0.14999999,19.2239,2.2853017e-10,-0.115423985,32620,
1632,-0.64928997,2.8385174,2987.6044359207153,,-0.67676765,17.434914,2.1950636,17.434914,3582.3438,17.36917,-0.5683178,1.0223393,2.8947701,15.204936,-0.79880506,0.06674711,24.734894,0.14999999,19.2239,2.2825018e-10,-0.092501946,32640,
1633,-0.64896226,3.0169263,2990.3331780433655,,-0.7777778,17.434914,2.193758,17.434914,3582.4062,17.337189,-0.56888944,1.0038087,3.0200677,15.206242,-0.7584753,0.007468477,24.73268,0.14999999,19.2239,2.2797078e-10,-0.1358825,32660,
1634,-0.6486307,6.371685e-11,2992.930608034134,,0.2929293,17.434914,2.1924324,17.434914,3582.4355,17.370361,-0.56949705,1.0235199,14.771792,15.207567,0.44322297,0.00868152,24.732533,0.14999999,19.2239,2.2769182e-10,-0.11084241,32680,
1635,-0.6493522,2.0497879e-13,2995.440319776535,,-0.75757575,17.434914,2.197259,17.434914,3592.5195,7.316075,-0.5701036,1.0097414,2.9819348,15.202741,-0.49608368,0.012017224,24.731516,0.14999999,19.2239,2.2741338e-10,-1.8485663,32700,
1636,-0.6490605,2.0598805,2997.7703728675842,,-0.6363636,17.434914,2.1959105,17.434914,3592.5078,17.410074,-0.5707076,1.0223264,2.8944309,15.204089,-0.68779856,0.14154886,24.717829,0.14999999,19.2239,2.2713545e-10,-0.18176572,32720,
1637,-0.6487012,2.8813343,3000.9147505760193,,-0.67676765,17.434914,2.1945744,17.434914,3592.5176,17.39205,-0.5712322,1.022805,2.8850088,15.205425,-0.7367477,0.06694192,24.71668,0.14999999,19.2239,2.2685802e-10,-0.08277608,32740,
1638,-0.6483511,2.8311982,3003.851330280304,,-0.6969697,17.434914,2.1932487,17.434914,3592.541,17.37763,-0.57180196,1.0214745,2.8935356,15.206751,-0.68731564,0.044813693,24.714205,0.14999999,19.2239,2.2658114e-10,-0.09768058,32760,
1639,-0.6479916,2.8751497,3006.379670858383,,-0.67676765,17.434914,2.1919088,17.434914,3592.539,17.402578,-0.57238495,1.0235248,2.8784227,15.208091,-1.0203958,0.06701912,24.713446,0.14999999,19.2239,2.2630471e-10,-0.080395736,32780,
1640,-0.6478487,4.078241,3009.536289691925,,-1.0,17.434914,2.1906948,17.434914,3592.7402,17.198002,-0.572954,0.990389,5.147527,15.209305,-1.2192392,1.22627225e-05,24.72735,0.14999999,19.2239,2.2602882e-10,-0.43672842,32800,
1641,-0.648492,4.9671407,3012.6124312877655,,-1.0,17.434914,2.1894808,17.434914,3592.9375,17.201107,-0.5735636,0.99127805,5.1345515,15.210519,-1.0041775,1.2270198e-05,24.731976,0.14999999,19.2239,2.2575344e-10,-1.6927928,32820,
1642,-0.6483383,3.9146285,3015.837900161743,,-1.0,17.434914,2.1882715,17.434914,3593.1406,17.197454,-0.57417274,0.9915257,5.1216555,15.211728,-1.1254016,1.2277677e-05,24.725601,0.14999999,19.2239,2.2547855e-10,-0.38692674,32840,
1643,-0.6485075,4.691911,3019.6430127620697,,-1.0,17.434914,2.1870613,17.434914,3593.3418,17.199114,-0.57478154,0.9922499,5.1088376,15.212938,-0.817334,1.228515e-05,24.727478,0.14999999,19.2239,2.2520416e-10,-0.9171155,32860,
1644,-0.6482051,0.0001616075,3022.904876470566,,-0.15151516,17.434914,2.18577,17.434914,3593.4062,17.336615,-0.57539004,0.9880456,6.0653567,15.21423,-0.11490834,3.9845462,24.70736,0.14999999,19.2239,2.2493025e-10,-0.14291656,32880,
1645,-0.64833146,5.7512674,3025.671114206314,,-0.17171717,17.434914,2.1854448,17.434914,3595.0566,15.749471,-0.57357734,0.9842423,5.7512674,15.214555,-0.2815505,4.264553,24.70301,0.14999999,19.2239,2.2465688e-10,-0.84295535,32900,
1646,-0.64824885,4.2705336,3028.514492750168,,-0.3131313,17.434914,2.1843147,17.434914,3595.3809,17.073965,-0.57159597,0.96469337,4.275638,15.215685,-0.13057797,4.1726794,24.701849,0.14999999,19.2239,2.2438397e-10,-0.49572048,32920,
1647,-0.6483635,5.4507313,3031.450522661209,,-0.1919192,17.434914,2.1837616,17.434914,3596.6543,16.126984,-0.5696715,0.9810352,5.4585705,15.216238,-0.017254591,4.472822,24.699316,0.14999999,19.2239,2.2411159e-10,-0.8011849,32940,
1648,-0.64864373,7.525778,3034.228375673294,,0.030303031,17.434914,2.185729,17.434914,3602.082,11.97167,-0.5675664,1.0217842,9.602886,15.214271,-0.112626135,0.9331551,24.710297,0.14999999,19.2239,2.238397e-10,-1.0904133,32960,
1649,-0.64874774,6.1148777,3037.1306686401367,,-0.13131313,17.434914,2.185381,17.434914,3603.6934,15.790888,-0.5676069,0.9976942,6.313372,15.214619,-0.1639184,3.6210892,24.702383,0.14999999,19.2239,2.235683e-10,-0.8403033,32980,
1650,-0.64879185,5.359197,3039.9424459934235,,-0.1919192,17.434914,2.1846209,17.434914,3604.625,16.46781,-0.56601965,0.9835295,5.421418,15.215379,-0.47322172,4.4565177,24.698666,0.14999999,19.2239,2.2329738e-10,-0.71805596,33000,
1651,-0.64853764,0.0068980553,3043.204215526581,,-1.0,17.434914,2.18332,17.434914,3604.6602,17.36323,-0.56392825,0.9910037,5.1178007,15.21668,-0.9106358,1.2152542e-05,24.69708,0.14999999,19.2239,2.2302696e-10,-0.21186663,33020,
1652,-0.64828604,2.2459137,3045.858108997345,,-0.7777778,17.434914,2.1820736,17.434914,3604.7852,17.275879,-0.56453377,1.0040805,3.0172129,15.217926,-0.71510434,0.0074360156,24.69424,0.14999999,19.2239,2.2275702e-10,-0.22318111,33040,
1653,-0.647947,2.8930135,3048.6258590221405,,-0.6969697,17.434914,2.1807737,17.434914,3604.8184,17.366543,-0.5651344,1.0214175,2.9015255,15.219226,-0.73142767,0.044515897,24.692902,0.14999999,19.2239,2.2248761e-10,-0.0914253,33060,
1654,-0.64760065,2.9154906,3051.819240093231,,-0.7171717,17.434914,2.1794739,17.434914,3604.8496,17.367662,-0.5657123,1.0190768,2.9172583,15.220526,-0.7047581,0.029265355,24.69164,0.14999999,19.2239,2.2221865e-10,-0.09637281,33080,
1655,-0.6472501,2.8946702,3054.190376520157,,-0.6969697,17.434914,2.1781645,17.434914,3604.8633,17.387173,-0.56629896,1.022218,2.894895,15.221835,-0.40732175,0.044567764,24.691032,0.14999999,19.2239,2.219502e-10,-0.08603767,33100,
1656,-0.64702755,3.5026798,3056.5412888526917,,-0.37373737,17.434914,2.1768913,17.434914,3604.9316,17.330462,-0.5668761,0.96901584,3.8656652,15.223108,-0.37693143,3.137018,24.684246,0.14999999,19.2239,2.2168221e-10,-0.30041164,33120,
1657,-0.64686257,3.6319404,3059.619330406189,,-0.41414142,17.434914,2.1756659,17.434914,3605.0781,17.253973,-0.5655872,0.9761797,3.6335685,15.224334,-0.7650757,2.3732157,24.683767,0.14999999,19.2239,2.2141472e-10,-0.34235406,33140,
1658,-0.6465543,2.9631133,3062.9409687519073,,-0.7777778,17.434914,2.1743727,17.434914,3605.1094,17.36983,-0.5647594,1.0052494,3.008419,15.225627,-1.0317062,0.007437693,24.684612,0.14999999,19.2239,2.2114773e-10,-0.11164442,33160,
1659,-0.6464449,4.161009,3065.9041831493378,,-1.0,17.434914,2.1731853,17.434914,3605.3145,17.195282,-0.5653578,0.991295,5.1265516,15.226814,-1.3016554,1.2169927e-05,24.690079,0.14999999,19.2239,2.2088117e-10,-0.46991566,33180,
1660,-0.6476655,5.048764,3068.015552997589,,-1.0,17.434914,2.171996,17.434914,3605.5137,17.200338,-0.5659604,0.9922269,5.113839,15.2280035,-0.90698296,1.2177253e-05,24.695667,0.14999999,19.2239,2.2061514e-10,-2.663095,33200,
1661,-0.64741087,2.7241747,3069.6257836818695,,-1.0,17.434914,2.1707582,17.434914,3605.629,17.282425,-0.56656265,0.9917586,5.101204,15.229241,-0.97281384,1.2184595e-05,24.67735,0.14999999,19.2239,2.2034959e-10,-0.21625458,33220,
1662,-0.64721376,3.5701108,3072.1916937828064,,-1.0,17.434914,2.1695566,17.434914,3605.8027,17.228842,-0.5671645,0.99180585,5.0886483,15.230443,-1.0903076,1.2191929e-05,24.667871,0.14999999,19.2239,2.2008448e-10,-0.31083924,33240,
1663,-0.64725655,4.508688,3074.4673461914062,,-1.0,17.434914,2.168373,17.434914,3606.004,17.19881,-0.56776595,0.9924218,5.0761676,15.2316265,-0.9131474,1.2199268e-05,24.668152,0.14999999,19.2239,2.198199e-10,-0.7090572,33260,
1664,-0.64700454,2.2049537,3076.1891601085663,,-0.7777778,17.434914,2.1671457,17.434914,3606.1309,17.274305,-0.5683671,1.004537,3.0034306,15.232854,-0.6321069,0.0074645746,24.658875,0.14999999,19.2239,2.1955576e-10,-0.21974574,33280,
1665,-0.64666486,2.859446,3079.2567884922028,,-0.65656567,17.434914,2.1658382,17.434914,3606.121,17.408882,-0.5689634,1.0226712,2.8853989,15.234161,-0.4805265,0.09803235,24.651815,0.14999999,19.2239,2.1929213e-10,-0.085740566,33300,
1666,-0.6463863,3.2161987,3082.5556037425995,,-0.45454547,17.434914,2.1645489,17.434914,3606.1367,17.382957,-0.569505,0.9846117,3.4407573,15.235451,-0.5717835,1.6784505,24.666845,0.14999999,19.2239,2.1902895e-10,-0.205019,33320,
1667,-0.64607656,2.776147,3085.8706793785095,,-0.5151515,17.434914,2.1632576,17.434914,3606.1504,17.387724,-0.56909806,1.0000594,3.1792078,15.236742,-0.4437296,0.86587477,24.66025,0.14999999,19.2239,2.1876624e-10,-0.11415313,33340,
1668,-0.6458387,3.2183487,3089.185697555542,,-0.4949495,17.434914,2.1619787,17.434914,3606.1797,17.371128,-0.56917846,0.99538517,3.253758,15.238021,-0.3180262,1.0993255,24.659304,0.14999999,19.2239,2.1850402e-10,-0.24898647,33360,
1669,-0.64571404,4.097585,3092.115269422531,,-0.3131313,17.434914,2.1608315,17.434914,3606.4277,17.149536,-0.569119,0.9662344,4.2654905,15.239168,-0.1707548,4.1623564,24.663214,0.14999999,19.2239,2.1824224e-10,-0.4327487,33380,
1670,-0.6457711,4.9557867,3095.4350368976593,,-0.23232323,17.434914,2.1599455,17.434914,3607.1094,16.718712,-0.5672271,0.97473997,4.9738545,15.240054,-0.45844376,4.6848545,24.661135,0.14999999,19.2239,2.1798094e-10,-0.70661145,33400,
1671,-0.6455364,3.3202937,3098.7792959213257,,-0.47474748,17.434914,2.1586885,17.434914,3607.168,17.341213,-0.5650244,0.9906845,3.3319767,15.241311,-0.69489664,1.3648385,24.652826,0.14999999,19.2239,2.1772013e-10,-0.22777863,33420,
1672,-0.6452061,2.346266e-15,3101.4712359905243,,0.5555556,17.434914,2.157422,17.434914,3607.209,17.360403,-0.56480616,1.0404749,19.48908,15.242578,0.41096145,3.7415814e-06,24.652088,0.14999999,19.2239,2.1745979e-10,-0.083223924,33440,
1673,-0.6458938,15.451826,3104.6587562561035,,0.35353535,17.434914,2.1620092,17.434914,3617.041,7.5669746,-0.5654041,1.0234158,15.892044,15.23799,0.22469762,0.0019001546,24.643936,0.14999999,19.2239,2.1719988e-10,-1.8328291,33460,
1674,-0.6464619,9.365048e-07,3107.9798567295074,,-0.6363636,17.434914,2.165947,17.434914,3625.795,8.644968,-0.5660005,1.0221663,2.8942266,15.234053,-0.6850545,0.14088415,24.640957,0.14999999,19.2239,2.1694048e-10,-1.616852,33480,
1675,-0.64611155,2.8813753,3110.6282122135162,,-0.67676765,17.434914,2.1646652,17.434914,3625.8145,17.382286,-0.56651354,1.0229311,2.8831918,15.235334,-0.7630192,0.06662678,24.640139,0.14999999,19.2239,2.166815e-10,-0.08161225,33500,
1676,-0.645778,2.9537177,3113.5183277130127,,-0.7777778,17.434914,2.1633835,17.434914,3625.83,17.38326,-0.5670706,1.0047611,3.0059476,15.236616,-0.5915482,0.007454903,24.640781,0.14999999,19.2239,2.1642302e-10,-0.10972358,33520,
1677,-0.6454492,2.8074634,3116.474117040634,,-0.6363636,17.434914,2.1620884,17.434914,3625.8223,17.40709,-0.56766266,1.023054,2.8865783,15.237911,-0.968109,0.14111853,24.638481,0.14999999,19.2239,2.1616499e-10,-0.09873156,33540,
1678,-0.6452324,3.5248704,3119.423940896988,,-1.0,17.434914,2.160901,17.434914,3625.9922,17.232763,-0.5681746,0.99191797,5.1062293,15.239099,-0.84055024,1.2204248e-05,24.649582,0.14999999,19.2239,2.1590742e-10,-0.30426303,33560,
1679,-0.6449475,2.854212,3122.3612694740295,,-0.7777778,17.434914,2.1596584,17.434914,3626.0664,17.325686,-0.56877035,1.0050584,3.0007234,15.240341,-0.97509634,0.0074675865,24.632614,0.14999999,19.2239,2.156503e-10,-0.15817828,33580,
1680,-0.64474887,3.5980737,3125.288838148117,,-1.0,17.434914,2.1584768,17.434914,3626.2422,17.224829,-0.5693613,0.9922312,5.09674,15.241523,-0.9775919,1.22187475e-05,24.64392,0.14999999,19.2239,2.1539366e-10,-0.31599912,33600,
1681,-0.6445606,3.6202502,3128.4978034496307,,-1.0,17.434914,2.157299,17.434914,3626.418,17.220856,-0.5699564,0.9923102,5.0843506,15.242701,-1.0354315,1.2226021e-05,24.63515,0.14999999,19.2239,2.1513746e-10,-0.31951997,33620,
1682,-0.6444643,4.1556883,3131.35680437088,,-1.0,17.434914,2.1561365,17.434914,3626.621,17.197935,-0.5705511,0.9927115,5.0720325,15.243863,-1.0266087,1.2233288e-05,24.63192,0.14999999,19.2239,2.1488174e-10,-0.4741941,33640,
1683,-0.6443494,4.077848,3134.5115842819214,,-1.0,17.434914,2.154972,17.434914,3626.8184,17.204147,-0.5711454,0.993069,5.05979,15.245028,-0.96360135,1.2240557e-05,24.627987,0.14999999,19.2239,2.1462644e-10,-0.4431218,33660,
1684,-0.64414257,3.4452457,3137.7536959648132,,-1.0,17.434914,2.1537914,17.434914,3626.9844,17.23346,-0.57173944,0.9930534,5.047623,15.246208,-1.2392508,1.2247832e-05,24.617735,0.14999999,19.2239,2.1437163e-10,-0.28825513,33680,
1685,-0.6448831,4.906213,3140.365119457245,,-1.0,17.434914,2.1526356,17.434914,3627.1914,17.193092,-0.5723331,0.99390906,5.0355263,15.247364,-1.2021765,1.2255112e-05,24.622429,0.14999999,19.2239,2.1411725e-10,-1.8843418,33700,
1686,-0.6453978,4.8338184,3143.0428586006165,,-1.0,17.434914,2.1514788,17.434914,3627.3926,17.198196,-0.57292634,0.9947216,5.0235014,15.248521,-0.958158,1.2262383e-05,24.62643,0.14999999,19.2239,2.1386333e-10,-1.5057957,33720,
1687,-0.6451814,3.366592,3145.9158329963684,,-1.0,17.434914,2.1502972,17.434914,3627.5508,17.241947,-0.5735193,0.99466413,5.0115504,15.249702,-1.2456622,1.2269659e-05,24.615599,0.14999999,19.2239,2.1360987e-10,-0.27462503,33740,
1688,-0.64595705,4.880944,3149.275463819504,,-1.0,17.434914,2.1491432,17.434914,3627.754,17.195974,-0.5741119,0.9955085,4.9996686,15.250856,-0.93035877,1.2276928e-05,24.620226,0.14999999,19.2239,2.1335685e-10,-1.9482665,33760,
1689,-0.64571494,3.6576414e-36,3151.7527713775635,,1.0,17.434914,2.1479578,17.434914,3627.9004,17.254158,-0.5747041,0.9139298,49.67003,15.252042,1.0939038,7.118873e-15,24.614876,0.14999999,19.2239,2.1310433e-10,-0.23192713,33780,
1690,-0.6471623,1.0418383e-08,3154.764730453491,,0.09090909,17.434914,2.1569824,17.434914,3645.3008,,-0.575296,1.0200753,11.114688,15.243017,0.20266706,0.41928157,24.609581,0.14999999,19.2239,2.1285221e-10,-2.9976459,33800,
1691,-0.64770824,1.4300631e-13,3157.772609233856,,-1.0,17.434914,2.1608334,17.434914,3653.9688,8.730689,-0.5756395,0.99524546,4.993762,15.239166,-1.2956712,1.2295699e-05,24.606344,0.14999999,19.2239,2.126005e-10,-1.5883292,33820,
1692,-0.64883995,4.9160385,3160.445251941681,,-1.0,17.434914,2.1596766,17.434914,3654.1719,17.197767,-0.57623065,0.99611133,4.982003,15.240323,-0.9195526,1.2302971e-05,24.611425,0.14999999,19.2239,2.1234929e-10,-2.5570211,33840,
1693,-0.6485884,2.8648052,3163.5230786800385,,-1.0,17.434914,2.1584787,17.434914,3654.3047,17.267462,-0.5768215,0.9957651,4.9703126,15.241521,-0.84458464,1.2310236e-05,24.595816,0.14999999,19.2239,2.1209849e-10,-0.21813616,33860,
1694,-0.64830005,0.0058406824,3166.502527952194,,-0.3131313,17.434914,2.1572514,17.434914,3654.3848,17.320122,-0.577412,0.9634759,4.3005877,15.242748,-0.2419895,4.197018,24.592484,0.14999999,19.2239,2.1184818e-10,-0.15541558,33880,
1695,-0.64827603,4.695209,3168.9719767570496,,-0.23232323,17.434914,2.1562033,17.434914,3654.7656,17.020124,-0.5755276,0.9720776,5.016716,15.243796,-0.36331764,4.723903,24.59444,0.14999999,19.2239,2.1159828e-10,-0.5704376,33900,
