,LQGmu1,Iteration,MISE,ReturnMin,DenMISELogLast,DenMISELogFirst,ReturnMean,URet,IWMax,SqrtESSClassic,IWLastEpisode,IWFirstEpisode,DenMISEMeanLog,ReturnLastEpisode,IWMean,ReturnAbsMax,ReturnMax,LQGsigma,target_sum_log_mean,TimestepsSoFar,IWNorm1,IWNorm2,LQGmu01,IWMin,TimeElapsed,ReturnStepMax,Bound
335,0.04,336,10.339267999999999,,3.143238,15.193635999999998,12.744087,14.803534933004524,47.850388,3.2322702000000003,1.1219572e-14,,9.418200500000001,13.371292,1.1282415000000001,17.233625,17.233625,0.11,-145.06192,6720,379.08917,117.28263999999999,0.004,,3529.757383108139,0.99999976,21.002748
336,0.038,337,9.322792,,11.435058,15.190664000000002,12.734079,10.292585029432932,40.967224,3.2604601000000004,32.428303,2.4675014e-37,9.424403,9.371389,1.0131903,17.233625,17.233625,0.11,-146.3989,6740,341.44513,104.72299,0.004,,3550.699239015579,0.99999976,19.894077
337,0.065,338,6.868266,,17.954422,15.187701,12.723263000000001,9.970233507445924,44.4765,2.8543031,5.463708400000001,,9.449549000000001,9.077952,0.7540988000000001,17.233625,17.233625,0.11,-132.52565,6760,254.88537999999997,89.29864,0.007,,3568.145949602127,0.99999976,18.943806
338,-0.125,339,12.519249,,10.470001,15.184748,12.712581,9.993658310628467,64.18557,2.8259152999999997,,13.480857,9.451742999999999,9.102373,0.78481126,17.233625,17.233625,0.11,-436.45197,6780,266.05102999999997,94.14685,-0.013,,3588.206336736679,0.99999976,24.716095000000003
339,0.408,340,7.481061,,-10.211831,15.220798,12.720103,16.943717063808755,45.292343,3.1002102000000002,,,9.393175999999999,15.270133,0.8703306999999999,17.233625,17.233625,0.11,-368.81793,6800,295.91245,95.44915999999999,0.043,,3604.529870033264,0.99999976,18.598774
340,0.199,341,7.241191400000001,,-15.042223000000002,15.217861,12.708611,9.651900011480302,33.327152000000005,3.3336620000000003,9.5650796e-35,,9.321034,8.801103999999999,0.8187135999999999,17.233625,17.233625,0.11,-192.75876,6820,279.18134,83.74614,0.02,,3623.8044192790985,0.99999976,17.580347
341,0.29,342,8.625364999999999,,6.253362999999999,15.214932000000001,12.697227999999999,9.684475116802076,36.729332,3.6257492999999994,7.3888222999999995e-06,,9.311456,8.816096,0.9912982,17.233625,17.233625,0.11,-276.48535,6840,339.024,93.50453,0.03,,3640.55382847786,0.99999976,18.131607000000002
342,0.185,343,7.201059,,10.049964,15.212013,12.685524000000001,9.53491076909488,32.851665000000004,3.5138117999999996,1.3172101999999999e-16,,9.313485,8.682414,0.8120056,17.233625,17.233625,0.11,-179.04869,6860,278.5179,79.263756,0.019,,3660.419440984726,0.99999976,17.010136
343,-0.264,344,16.413507,,11.342336999999999,15.209102,12.674287,9.687487438037458,23.704302,4.595875,,9.778432e-28,9.318767,8.819901,0.9740996999999999,17.233625,17.233625,0.11,-759.73926,6880,335.0903,72.9111,-0.027,,3679.616495609283,0.99999976,23.913113
344,-0.216,345,15.137436,,-15.0538845,15.2062,12.684596,17.98300731764181,25.393307,4.268008999999999,3.1664514e-21,2.7932692000000002e-14,9.247988000000001,16.230787,0.90718675,17.233625,17.233625,0.11,-661.0586,6900,312.97943,73.33148,-0.022,,3699.8856239318848,0.99999976,23.213158
345,-0.374,346,17.142414000000002,,13.675524,15.203304999999999,12.696277,18.489870266611472,23.162070999999997,4.543712,7.426252e-09,,9.260457,16.726164,1.0084191999999998,17.233625,17.233625,0.11,-909.07495,6920,348.91302,76.7903,-0.039,,3716.308303117752,0.99999976,24.728117
346,0.919,347,6.8334785,,11.578743,15.200417999999999,12.708174,18.595644559733397,28.531763,3.4267604,,,9.267097999999999,16.824997,0.8003218000000001,17.233625,17.233625,0.11,-543.6795,6940,277.71167,81.042046,0.157,,3738.343826293945,0.99999976,16.891739
347,0.915,348,6.3990088,,-15.062543,15.197541000000001,12.696792,9.589506777004363,26.439383000000003,3.437453,,,9.196539999999999,8.747199,0.74941874,17.233625,17.233625,0.11,-541.1115,6960,260.79773,75.86946999999999,0.155,,3754.4381804466248,0.99999976,16.425983
348,0.91,349,6.5494213,,8.44408,15.194672,12.684873,9.375476830536131,24.641582,3.5891538,21.692928,,9.193605,8.537066000000001,0.76702917,17.233625,17.233625,0.11,-537.40265,6980,267.69318,74.58391999999999,0.151,,3772.465851783752,0.99999976,16.152592000000002
349,0.904,350,6.743753,,13.858289000000001,15.191810999999998,12.672955,9.35144249881966,23.080729,3.7304837999999996,23.067724,,9.206209,8.51341,0.78996843,17.233625,17.233625,0.11,-533.7606,7000,276.48895,74.11610999999999,0.148,,3791.3559658527374,0.99999976,15.983104999999998
350,0.894,351,6.527825,,9.325681,15.188957,12.661294,9.42352291762952,21.711803,3.8096256,5.9310026,,9.205893,8.579915,0.764574,17.233625,17.233625,0.11,-529.2112,7020,268.36548,70.44405,0.143,,3812.1020669937134,0.99999976,15.575237
351,0.881,352,6.689604300000001,,11.362208,15.186112,12.649525,9.357195655367004,20.499119,3.9458811000000003,20.097263,,9.2113,8.51871,0.78363395,17.233625,17.233625,0.11,-523.4478,7040,275.83914,69.90559,0.137,,3829.871016740799,0.99999976,15.424598999999999
352,0.84,353,6.544696,,14.415020000000002,15.183275,12.637993,9.424006553334936,19.389177,4.0387945,6.921583999999999,,9.225377,8.578566,0.7665438,17.233625,17.233625,0.11,-510.25198,7060,270.58997,66.9977,0.121,,3850.188734292984,0.99999976,15.07874
353,-0.375,354,16.937063000000002,,18.589493,15.180447000000001,12.626407,9.37639129392218,22.105936,4.670783999999999,,,9.251125,8.536467,0.9966379000000001,17.233625,17.233625,0.11,-948.63416,7080,352.8098,75.53546,-0.039,,3864.501195669174,0.99999976,24.316391
354,-0.374,355,16.235762,,-15.0824585,15.177626,12.637642999999999,18.383964063635727,20.941439000000003,4.699641000000001,,,9.182512,16.615353,0.95547014,17.233625,17.233625,0.11,-944.8218400000001,7100,339.1919,72.173996,-0.039,,3884.84069943428,0.99999976,23.569778
355,-0.625,356,20.055108999999998,,15.489270000000001,15.174813,12.650053,18.83034116771228,17.414242,5.511122,1.6800424e-09,,9.200051,17.055958,1.1721723999999998,17.233625,17.233625,0.11,-1068.8392,7120,417.2934,75.71840999999999,-0.073,,3909.837092399597,0.99999976,26.309234999999997
356,-0.702,357,19.829704,,12.845158,15.172007999999998,12.662317999999999,18.805836430379628,28.680307,4.7965,0.544899,,9.210686,17.028732,1.1587899,17.233625,17.233625,0.11,-1079.0005,7140,413.68800000000005,86.24788000000001,-0.087,,3932.9058649539948,0.99999976,27.015621000000003
357,-0.632,358,19.975178,,8.852814,15.169210000000001,12.675144,19.035416207375707,16.344803,5.674173400000001,15.325249,,9.210055,17.253866,1.1671717,17.253866,17.253866,0.11,-1064.2631,7160,417.84747000000004,73.640236,-0.074,,3951.169243812561,0.99999976,26.056720000000002
358,-0.693,359,20.402282999999997,,13.270812,15.166421,12.687714999999999,18.968866246012357,24.770958,5.1955914000000005,21.140131,,9.221778,17.187864,1.191529,17.253866,17.253866,0.11,-1071.5161,7180,427.75894000000005,82.33114,-0.085,,3973.0077672004704,0.99999976,27.044016
359,-0.687,360,20.475216,,13.343303,15.163639000000002,12.70026,18.985047645899762,22.317657,5.41596,17.183691,,9.233692999999999,17.204107,1.1955608,17.253866,17.253866,0.11,-1067.6193,7200,430.4019,79.46918000000001,-0.084,,3991.8112196922298,0.99999976,26.846706
360,-0.711,361,20.347123999999997,,6.722908500000001,15.160866,12.712371000000001,18.848343847038386,24.334648,5.1139975,22.710297,,9.227217,17.072252,1.1884124,17.253866,17.253866,0.11,-1068.1266,7220,429.0169,83.89072,-0.089,,4006.5989801883698,0.99999976,27.094826
361,-0.651,362,19.924406,,14.969088000000001,15.158098999999998,12.724733,18.969174352238753,15.666459,5.9928417000000005,9.170239,,9.243530999999999,17.187859,1.1637309999999998,17.253866,17.253866,0.11,-1055.9058,7240,421.27063,70.29564,-0.078,,4026.501276493073,0.99999976,25.682564000000003
362,-0.266,363,15.568233,,16.186625,15.155341,12.736597,18.80964594773424,23.013296,4.6700349999999995,7.377628000000001e-13,1.4419417999999998e-28,9.263062,17.031464,0.92351216,17.253866,17.253866,0.11,-775.42255,7260,335.23492000000005,71.78424,-0.027,,4047.175561666489,0.99999976,22.957413
363,-0.867,364,12.095680999999999,,13.252063,15.15259,12.748456,18.827890462284294,52.928233999999996,2.6805484,,,9.273764,17.05301,0.70767707,17.253866,17.253866,0.11,-1079.1655,7280,257.59445,96.097664,-0.131,,4068.1167690753937,0.99999976,24.969067000000003
364,-0.673,365,20.508651999999998,,10.983898,15.149845999999998,12.760117,18.7817470661374,16.966692000000002,5.924544999999999,1.1238157,,9.277562,17.00431,1.1978722,17.253866,17.253866,0.11,-1050.8447,7300,437.22333,73.79864,-0.081,,4091.2308642864227,0.99999976,26.333189
365,-0.344,366,16.4772,,15.727448,15.147110000000001,12.772113000000001,18.932110047586544,20.764545000000002,4.926486,0.0001854545,,9.295675,17.150928,0.97134376,17.253866,17.253866,0.11,-883.9966,7320,355.5118,72.16337,-0.036,,4106.517963409424,0.99999976,23.481731
366,-0.227,367,15.305348,,11.089655,15.1443815,12.783465,18.711083368485077,23.835043,4.475304599999999,0.036191616,2.9388354e-17,9.300436999999999,16.938503,0.91462165,17.253866,17.253866,0.11,-691.2536,7340,335.66614,75.00409,-0.023,,4125.9918711185455,0.99999976,23.016048
367,0.015,368,10.432223,,7.862464999999999,15.141661,12.794806,18.724817594053047,45.157,3.4782638999999995,,3.2425597e-26,9.296247,16.956375,1.0761138000000001,17.253866,17.253866,0.11,-176.00145,7360,396.0099,113.852745,0.002,,4143.8672308921805,0.99999976,20.353188
368,-0.084,369,11.908419,,-8.1916065,15.138947,12.789292,11.821792371108275,38.426064000000004,3.7362733,1.781133e-26,4.550529,9.248942,10.760529,0.78522235,17.253866,17.253866,0.11,-350.94342,7380,289.74703999999997,77.54974,-0.008,,4164.2048037052145,0.99999976,21.144287
369,-0.072,370,15.062442,,8.239197,15.148498000000002,12.794519000000001,16.342923948001985,30.938139000000003,3.9775940999999997,24.951649,0.29991132,9.245581,14.722976000000001,1.0187669,17.253866,17.253866,0.11,-323.69226000000003,7400,376.94372999999996,94.76675999999999,-0.007,,4186.587644338608,0.99999976,23.73797
370,-0.608,371,17.839153,,13.413406,15.146607999999999,12.799095,16.082173441484088,14.462627,5.9549155,,,9.256783500000001,14.492379000000001,1.0426015,17.253866,17.253866,0.11,-1026.1722,7420,386.80515,64.955605,-0.07,,4208.3698987960815,0.99999976,23.633986
371,-0.547,372,13.572534,,-8.504043,15.143917000000002,12.809988,18.62596869388188,18.024763,5.256664,12.465929,,9.209116999999999,16.851322,0.7940552,17.253866,17.253866,0.11,-1007.1554,7440,295.38855,56.19316,-0.061,,4230.6051495075235,0.99999976,20.137102
372,-0.683,373,19.990892000000002,,11.549851,15.141232500000001,12.8215275,18.891977884534548,17.991,5.9353824,1.7994439999999998,,9.214813000000001,17.114204,1.1677033,17.253866,17.253866,0.11,-1034.3303,7460,435.5533,73.38252,-0.083,,4252.247259378433,0.99999976,25.804794
373,-0.645,374,19.321161,,9.674544000000001,15.138554999999998,12.833097,18.928851809894358,13.22541,6.403424,9.751499,,9.216444000000001,17.148777,1.1289536,17.253866,17.253866,0.11,-1025.3425,7480,422.22864000000004,65.93795,-0.077,,4272.480062723161,0.99999976,24.710112
374,-0.299,375,17.38409,,18.563898000000002,15.135883999999999,12.844503999999999,18.890018801798092,22.744889999999998,5.005946,0.0009071002,,9.241678,17.110315,1.0277343,17.253866,17.253866,0.11,-804.5981400000001,7500,385.40036000000003,76.98852,-0.031,,4293.139709234239,0.99999976,24.27744
375,-0.302,376,17.379345,,15.206968,15.133222,12.855609,18.795920259636624,21.534357,5.1439695,14.478635999999998,,9.2575655,17.020214000000003,1.0270196,17.253866,17.253866,0.11,-807.6424,7520,386.15936,75.070305,-0.031,,4307.0381088256845,0.99999976,24.08773
376,-0.729,377,19.260839999999998,,13.36217,15.130566,12.866558,18.757959569753847,25.526241,5.198071499999999,1.0552756000000001e-16,,9.268477,16.983467,1.1252587,17.253866,17.253866,0.11,-1029.9487,7540,424.22253,81.61153,-0.092,,4327.0924677848825,0.99999976,25.899404999999998
377,-0.759,378,18.703539000000003,,12.802876,15.127916,12.877958999999999,18.956880995029522,32.712543,4.8144827,22.838146,,9.278102,17.176203,1.0929986999999999,17.253866,17.253866,0.11,-1031.0034,7560,413.15353,85.81473000000001,-0.099,,4345.196662425995,0.99999976,25.871023
378,-0.678,379,19.704603,,15.496409,15.125275,12.889058,18.86352349822027,14.978366000000001,6.3307505,14.722288,,9.294692999999999,17.084626999999998,1.1509608999999998,17.253866,17.253866,0.11,-1017.1886,7580,436.21417,68.90401999999999,-0.082,,4361.582048654556,0.99999976,25.155414999999998
379,-0.146,380,14.97995,,15.97696,15.122639999999999,12.899951,18.80700454707522,42.637543,3.9782474000000003,9.609735e-20,0.25296888,9.312635,17.028023,0.9244843,17.253866,17.253866,0.11,-488.28717,7600,351.30405,88.30624,-0.015,,4383.2138035297385,0.99999976,23.654055
380,-0.648,381,19.028635,,10.661133999999999,15.120676999999999,12.909285,18.19477729714378,12.412481,6.6784916,,,9.315913,16.455889000000003,1.1119663999999998,17.253866,17.253866,0.11,-1007.24866,7620,423.65918,63.43636,-0.077,,4401.536503553391,0.99999976,24.195629999999998
381,-0.704,382,19.034933,,10.083629,15.118054999999998,12.919671000000001,18.65020210153214,16.754557000000002,5.98649,1.7222613999999998,,9.318183,16.87751,1.111917,17.253866,17.253866,0.11,-1013.3279,7640,424.7523,70.95181,-0.087,,4422.451661825179,0.99999976,24.799201999999998
382,-0.95,383,19.422022,,15.184613,15.115441,12.930792,18.959698716704157,37.4753,3.6975352999999997,1.6580811999999998,,9.333752,17.178587,1.1367751,17.253866,17.253866,0.11,-1047.0758,7660,435.3849,117.75003000000001,-0.181,,4437.14475774765,0.99999976,28.754654
383,-0.994,384,0.04474481,,10.744946,15.112832999999998,12.941498,18.815350434805943,0.9599716,1.0477084,0.00019846542000000002,,9.33767,17.04192,0.0026202995999999997,17.253866,17.253866,0.11,-1068.9796,7680,1.0061951,0.96037704,-0.282,,4461.440374851227,0.99999976,32.981136
384,-0.989,385,8.656409,,12.216679,15.110232,12.951392,18.488834636142386,169.4841,1.1586832,169.4841,,9.342561,16.750683,0.51532143,17.253866,17.253866,0.11,-1059.9718,7700,198.39874,171.22777,-0.255,,4483.4579215049735,0.99999976,38.438263
385,-0.993,386,19.972689000000003,,10.726591,15.107638,12.961580999999999,18.638489704242264,268.32996,1.3996184999999999,188.1594,,9.344694,16.884445,1.1883466999999999,17.253866,17.253866,0.11,-1062.0391,7720,458.70184000000006,327.7335,-0.277,,4505.880553007126,0.99999976,44.627784999999996
386,-0.994,387,18.85183,,11.570001,15.105051000000001,12.971608999999999,18.584452407418553,158.46951,1.7255407999999999,154.42847,,9.350268,16.842226,1.1207155,17.253866,17.253866,0.11,-1059.7697,7740,433.7169,251.35128999999998,-0.279,,4523.9885551929465,0.99999976,38.850044
387,-0.957,388,20.421736,,11.971511,15.10247,12.9818,18.67298424908761,39.974434,3.8488580000000003,2.6109862999999995e-06,,9.356902999999999,16.925728,1.1955753999999998,17.253866,17.253866,0.11,-1035.3755,7760,463.88324000000006,120.5249,-0.188,,4543.65727519989,0.99999976,29.387444
388,-0.99,389,13.82044,,16.701211999999998,15.099896,12.992422999999999,18.893113193523327,105.042755,2.0273811999999998,0.031293496000000004,,9.376172,17.114393,0.8197485999999999,17.253866,17.253866,0.11,-1050.2526,7780,318.8822,157.28773,-0.261,,4563.616597652435,0.99999976,30.841282
389,-0.992,390,17.79851,,15.251154000000001,15.097329,13.002449,18.648629080555093,89.8474,2.2454534,64.30388,,9.390594,16.90192,1.0557136999999999,17.253866,17.253866,0.11,-1049.7737,7800,411.72832999999997,183.3609,-0.271,,4582.554822683333,0.99999976,33.166332000000004
390,-0.958,391,19.915354,,13.337417000000002,15.094769,13.012592999999999,18.727629462040234,37.961006,3.9716367999999993,0.012282251000000001,,9.400585000000001,16.968975,1.1658278999999998,17.253866,17.253866,0.11,-1027.8047,7820,455.83867999999995,114.77350600000001,-0.19,,4606.914122343062,0.99999976,28.603896999999996
391,-0.96,392,19.190035,,10.979546000000001,15.092215,13.023209,18.9511684519659,35.762794,4.070365,18.626179999999998,,9.404935,17.17383,1.1231378,17.253866,17.253866,0.11,-1025.6968,7840,440.27005,108.16476000000002,-0.192,,4627.911119222641,0.99999976,27.667833
392,-0.949,393,17.735188,,10.052272,15.089666000000001,13.033437,18.809137230859392,29.90488,4.0856595,0.09361143400000001,,9.406805,17.04277,1.0376870999999999,17.253866,17.253866,0.11,-1019.8624,7860,407.81104,99.81522,-0.18,,4653.109816551209,0.99999976,26.18125
393,-0.985,394,15.382914999999999,,16.545147,15.087125,13.043719,18.86062897401208,93.21799,2.4172034,3.0151142999999996,,9.424944,17.085055999999998,0.9057129,17.253866,17.253866,0.11,-1032.1627,7880,356.8509,147.62965,-0.241,,4672.085195064546,0.99999976,29.658806
394,-0.99,395,19.831404,,12.928645,15.084589999999999,13.053719500000001,18.75221617469793,73.55340600000001,2.8413386000000003,56.218098,,9.43342,16.993835,1.171972,17.253866,17.253866,0.11,-1033.9625,7900,462.92895999999996,162.92636000000002,-0.26,,4694.966307878494,0.99999976,31.976288
395,-0.995,396,11.134812,,7.566358999999999,15.082061999999999,13.063373,18.623015246719802,82.31285,2.2762394,12.687515,,9.428947,16.876522,0.6594404,17.253866,17.253866,0.11,-1038.9786,7920,261.1384,114.72361000000001,-0.295,,4716.959052085877,0.99999976,26.294788
396,-0.993,397,20.034489,,11.091899,15.079539000000002,13.072873,18.57788374828579,61.061657,3.0717287,48.702564,,9.432186,16.83494,1.1862593000000001,17.253866,17.253866,0.11,-1031.7156,7940,470.94492,153.31592,-0.274,,4737.551980257034,0.99999976,31.268466999999998
397,-0.99,398,19.623479999999997,,13.677267,15.077024,13.082448,18.636107969604662,56.33509399999999,3.2365334,50.196391999999996,,9.443151,16.883492,1.1602628000000001,17.253866,17.253866,0.11,-1026.0994,7960,461.7846,142.67877,-0.261,,4757.543535470962,0.99999976,30.285422999999998
398,-1.0,399,0.00017164779,,11.669476,15.074514,13.091743,18.542889753793148,0.0040318314,1.0089469000000002,4.1935977e-12,,9.448986,16.791172,1.0195492e-05,17.253866,17.253866,0.11,-1060.4513,7980,0.004068041,0.0040319679999999995,-0.444,,4779.408170461656,0.99999976,34.201904
399,-1.0,400,25.532497,,7.129256699999999,15.072010999999998,13.100908,18.480843317807423,609.4414,1.0000004,609.4414,,9.44069,16.757960999999998,1.5236039,17.253866,17.253866,0.11,-1063.2451,8000,609.4416,609.4414,-0.475,,4798.721880197525,0.99999976,60.04022
400,-1.0,401,13.87084,,12.428274,15.069514000000002,13.10979,18.38704303825822,250.46956,1.261297,81.91152,,9.447958999999999,16.662466000000002,0.8288805,17.253866,17.253866,0.11,-1069.7603,8020,332.38107,263.52325,-0.529,,4819.861649751663,0.99999976,41.229766999999995
401,-1.0,402,16.056843,,8.986595,15.067023999999998,13.118719,18.428107315951095,191.44992,1.5794786,191.44992,,9.445995,16.69942,0.96055907,17.253866,17.253866,0.11,-1069.0496,8040,386.14474,244.47609,-0.541,,4842.567057132721,0.99999976,37.90439
