,TimestepsSoFar,ReturnStepMax,LQGsigma,Bound,ReturnAbsMax,IWNorm1,ReturnMin,DenMISELogLast,ReturnMax,TimeElapsed,LQGmu1,DenMISEMeanLog,URet,IWMax,LQGmu01,ReturnLastEpisode,IWMean,IWFirstEpisode,IWNorm2,ReturnMean,SqrtESSClassic,IWLastEpisode,IWMin,DenMISELogFirst,target_sum_log_mean,Iteration,MISE
295,5920,0.99999267,0.11,12.143114,17.199832999999998,295.80444,,12.664087,17.199832999999998,871.5494012832643,1.0,13.995785999999999,9.395105139511694,1.4581321000000003,0.723,8.555747,0.99933934,,20.761564,9.746811,14.247695000000002,1.4579333,,11.411658000000001,-168.1164,296,8.521511
296,5940,0.99999267,0.11,12.133341,17.199832999999998,296.76202,,7.6773834,17.199832999999998,876.811028957367,1.0,13.974504999999999,9.434310521045118,1.4558866000000001,0.723,8.591508000000001,0.99919873,,20.7777,9.742921,14.282718,1.4122286,,11.408285000000001,-167.52335,297,8.520617999999999
297,5960,0.99999267,0.11,12.124692999999999,17.199832999999998,297.7633,,10.069397,17.199832999999998,886.9383056163788,1.0,13.961398,9.394501441702905,1.4536626,0.723,8.550889,0.9992056999999999,,20.796889999999998,9.73892,14.317684,1.4534271,,11.404924000000001,-166.92613,298,8.520793
298,5980,0.99999267,0.11,12.115977,17.199832999999998,298.76477,,14.822673000000002,17.199832999999998,896.6104409694673,1.0,13.9642725,9.359496861984756,1.4514601,0.723,8.523126,0.9992133,,20.816122,9.734855,14.352566,1.4514532,,11.401574,-166.31703000000002,299,8.520836
299,6000,0.99999267,0.11,12.107115,17.199832999999998,299.7662,,12.366966,17.199832999999998,908.17081284523,1.0,13.958942,9.314372901993368,1.4492788,0.723,8.479663,0.99922067,,20.835384,9.730671000000001,14.387362,1.4492748,,11.398235000000001,-165.72018,300,8.520667999999999
300,6020,0.99999267,0.11,12.0986,17.199832999999998,300.76764,,20.382633,17.199832999999998,919.95489692688,1.0,13.980277,9.379452865477457,1.4471201999999999,0.723,8.539137,0.99922806,,20.854671,9.726711,14.422075,1.447098,,11.394907,-165.10068,301,8.520787
301,6040,0.99999267,0.11,12.090186,17.199832999999998,301.76904,,18.170988,17.199832999999998,931.5981142520903,1.0,13.99415,9.390061435995255,1.4449798999999999,0.723,8.546939,0.9992351999999999,,20.873985,9.722805000000001,14.456705,1.4449165000000002,,11.391591,-164.4926,302,8.520942999999999
302,6060,0.99999267,0.11,12.081702,17.199832999999998,302.7704,,16.200994,17.199832999999998,943.429328918457,1.0,14.001428,9.357171367128053,1.442862,0.723,8.520042,0.9992421999999999,,20.893324,9.718836,14.49125,1.4428537000000001,,11.388285,-163.89503,303,8.520967500000001
303,6080,0.99999267,0.11,12.073383,17.199832999999998,303.7718,,19.167707,17.199832999999998,954.8573741912842,1.0,14.018416,9.380818062727544,1.4407623,0.723,8.541975,0.9992493,,20.912689999999998,9.714964,14.525716000000001,1.4407444999999999,,11.38499,-163.29166,304,8.521097
304,6100,0.99999267,0.11,12.064979,17.199832999999998,304.77316,,15.894898999999999,17.199832999999998,966.9228506088257,1.0,14.024564999999999,9.344158253211004,1.4386835,0.723,8.511346000000001,0.99925625,,20.932081,9.711018,14.560099,1.4386767,,11.381706,-162.70297,305,8.521081
305,6120,0.99999267,0.11,12.056709,17.199832999999998,305.77457000000004,,17.064903,17.199832999999998,979.6657400131226,1.0,14.034495000000001,9.364391056221095,1.4366229,0.723,8.527560000000001,0.9992633,,20.951498,9.70715,14.594401000000001,1.4366202,,11.378432,-162.1143,306,8.521141
306,6140,0.99999267,0.11,12.048473,17.199832999999998,306.77588,,19.054468,17.199832999999998,991.5608777999878,1.0,14.050841,9.359596784633483,1.434583,0.723,8.522519,0.99926996,,20.970938,9.703292,14.628620000000002,1.4345747,,11.375169999999999,-161.52301,307,8.521175
307,6160,0.99999267,0.11,12.040262,17.199832999999998,307.77722,,17.468132,17.199832999999998,1002.8048098087312,1.0,14.061933999999999,9.354516695655487,1.4325624,0.723,8.51565,0.9992767,,20.990398000000003,9.699436,14.662763,1.432554,,11.371917999999999,-160.94069,308,8.521177999999999
308,6180,0.99999267,0.11,12.029330999999999,17.199832999999998,308.66427999999996,,-2.6686711,17.199832999999998,1015.9187808036804,1.0,14.007784,9.434891306204367,1.4305594,0.723,8.590841000000001,0.9989135,,21.00241,9.695848,14.696610999999999,1.316286,,11.368675999999999,-160.4276,309,8.518352499999999
309,6200,0.99999267,0.11,12.021245,17.199832999999998,309.6662,,16.212791,17.199832999999998,1027.6609692573547,1.0,14.014892999999999,9.349372995524039,1.4285758,0.723,8.512692999999999,0.99892324,,21.02197,9.692032000000001,14.7305975,1.4285731000000002,,11.365445,-159.85666,310,8.518366
310,6220,0.99999267,0.11,12.013314999999999,17.199832999999998,310.66815,,19.460978,17.199832999999998,1039.7661972045896,1.0,14.032399,9.376383436088837,1.4266098999999999,0.723,8.534336,0.99893296,,21.041553,9.688309,14.764505999999999,1.4265963,,11.362225,-159.27892,311,8.518481
311,6240,0.99999267,0.11,12.00555,17.199832999999998,311.6698,,17.124237,17.199832999999998,1052.8594965934751,1.0,14.042302,9.401522340880184,1.4246616,0.723,8.560709,0.99894166,,21.061135999999998,9.684694,14.798337,1.4243994,,11.3590145,-158.71239,312,8.518705
312,6260,0.99999267,0.11,11.997726,17.199832999999998,312.67166000000003,,16.154598,17.199832999999998,1066.257572889328,1.0,14.049045000000001,9.37400953115975,1.4227322,0.723,8.534425,0.998951,,21.080757000000002,9.68102,14.832088,1.4227186,,11.355815,-158.15259,313,8.518817
313,6280,0.99999267,0.11,11.989937,17.199832999999998,313.67352,,11.032527,17.199832999999998,1077.5812044143677,1.0,14.039432999999999,9.367827860015957,1.4208176000000001,0.723,8.530339,0.99896026,,21.100397,9.677355,14.865764000000002,1.4208108999999998,,11.352625,-157.61266,314,8.518908
314,6300,0.99999267,0.11,11.98212,17.199832999999998,314.67537999999996,,14.450678,17.199832999999998,1090.050244808197,1.0,14.040733,9.351904683282877,1.4189233,0.723,8.512724,0.9989695,,21.120055999999998,9.673657,14.899363500000002,1.4189178999999998,,11.349445,-157.0653,315,8.518918
315,6320,0.99999267,0.11,11.974256,17.199832999999998,315.6772,,18.281439000000002,17.199832999999998,1104.1457464694977,1.0,14.054148999999999,9.326815118275439,1.4170448999999998,0.723,8.490628,0.99897844,,21.139727,9.669914,14.932889000000001,1.4170395,,11.346275,-156.50932,316,8.518829
316,6340,0.99999267,0.11,11.966625,17.199832999999998,316.67900000000003,,16.820084,17.199832999999998,1115.8908202648165,1.0,14.062866,9.373184160757523,1.4151826,0.723,8.53099,0.9989872999999999,,21.159422,9.666322000000001,14.966334,1.4151678,,11.343116,-155.96143999999998,317,8.518921
317,6360,0.99999267,0.11,11.958998,17.199832999999998,317.68076,,18.167343,17.199832999999998,1130.469836473465,1.0,14.075769000000001,9.358668073044091,1.4133375,0.723,8.520673,0.9989960999999999,,21.179129,9.662719000000001,14.999707999999998,1.4133334,,11.339967,-155.41278,318,8.518965
318,6380,0.99999267,0.11,11.9515295,17.199832999999998,318.6825,,17.554672,17.199832999999998,1142.6678144931793,1.0,14.086669,9.384464457266617,1.4115096,0.723,8.544963000000001,0.99900466,,21.198847,9.659215,15.033010500000001,1.4114746999999999,,11.336826,-154.86946,319,8.519116
319,6400,0.99999267,0.11,11.943977,17.199832999999998,319.68422999999996,,10.247361,17.199832999999998,1156.5467963218691,1.0,14.074667000000002,9.353633673870307,1.4096962,0.723,8.515165,0.99901325,,21.218586,9.65564,15.066236499999999,1.4096921999999998,,11.333696,-154.3524,320,8.5191345
320,6420,0.99999267,0.11,11.936308,17.199832999999998,320.686,,15.003124,17.199832999999998,1170.7612013816831,1.0,14.077554999999998,9.311252254186334,1.4078986999999998,0.723,8.4769535,0.9990218000000001,,21.238338,9.651968,15.099392000000002,1.4078946,,11.330577,-153.82376000000002,321,8.518985
321,6440,0.99999267,0.11,11.928532,17.199832999999998,321.6877,,14.798487,17.199832999999998,1183.9908764362335,1.0,14.079787,9.270321565442003,1.4061179,0.723,8.440903,0.9990302,,21.258110000000002,9.648207000000001,15.132470000000001,1.4061139999999999,,11.327466000000001,-153.29904,322,8.518678999999999
322,6460,0.99999267,0.11,11.921191,17.199832999999998,322.6894,,8.924992999999999,17.199832999999998,1196.6361413002016,1.0,14.063825,9.369380634893774,1.404353,0.723,8.529174000000001,0.99903834,,21.277887,9.644741999999999,15.165481,1.4043368999999999,,11.324366,-152.79573,323,8.518761
323,6480,0.99999267,0.11,11.913858,17.199832999999998,323.69107,,4.0463862,17.199832999999998,1209.208735704422,1.0,14.032901999999998,9.359258644889794,1.4026023,0.723,8.520186,0.9990465000000001,,21.297684,9.641272,15.198417000000001,1.4025961999999998,,11.321274,-152.31062,324,8.518801
324,6500,0.99999267,0.11,11.906723,17.199832999999998,324.69263,,19.040283,17.199832999999998,1224.534191608429,1.0,14.0483055,9.39834541999076,1.4008671999999998,0.723,8.556446000000001,0.99905425,,21.317484,9.637934,15.231283,1.4007281999999999,,11.3181925,-151.78235,325,8.518991
325,6520,0.99999267,0.11,11.899463,17.199832999999998,325.69424,,16.424541,17.199832999999998,1238.278862953186,1.0,14.055589000000001,9.351163029887392,1.3991461,0.723,8.515225,0.9990621,,21.337304999999997,9.63449,15.264076000000001,1.3991448999999998,,11.315121000000001,-151.26535,326,8.51901
326,6540,0.99999267,0.11,11.892283,17.199832999999998,326.69586,,15.489154999999998,17.199832999999998,1252.1936936378481,1.0,14.059967000000002,9.365518960854708,1.3974406000000001,0.723,8.52337,0.9990699000000001,,21.357135999999997,9.631092,15.296802,1.3974326000000001,,11.3120575,-150.75438,327,8.519062
327,6560,0.99999267,0.11,11.8852,17.199832999999998,327.69748,,16.094795,17.199832999999998,1264.7940995693207,1.0,14.066165,9.373637608010894,1.3957491000000002,0.723,8.535511999999999,0.9990777,,21.376984,9.627751,15.329452999999999,1.3957411,,11.309004,-150.24466,328,8.519163
328,6580,0.99999267,0.11,11.878186999999999,17.199832999999998,328.69907,,21.928883,17.199832999999998,1277.2031970024111,1.0,14.090060000000001,9.381937565731905,1.3940728999999998,0.723,8.541541,0.9990853000000001,,21.396835,9.62445,15.362041,1.3940569,,11.30596,-149.72032,329,8.519291
329,6600,0.99999267,0.11,11.871137,17.199832999999998,329.70065,,11.259043,17.199832999999998,1291.3519926071167,1.0,14.081478,9.362675045697172,1.3924093000000002,0.723,8.522140499999999,0.9990929000000001,,21.416704,9.62111,15.394556,1.3924041,,11.302925,-149.2315,330,8.519335
330,6620,0.99999267,0.11,11.8642025,17.199832999999998,330.7022,,12.533097999999999,17.199832999999998,1307.1047773361204,1.0,14.076795,9.37960033725951,1.3907611,0.723,8.5399,0.9991003,,21.436579000000002,9.617844,15.427005,1.3907346,,11.299899,-148.74178999999998,331,8.519451
331,6640,0.99999267,0.11,11.857298,17.199832999999998,331.70374,,16.347889000000002,17.199832999999998,1325.9712414741514,1.0,14.083631500000001,9.375482890414963,1.3891253000000001,0.723,8.536078,0.99910766,,21.456467,9.614585,15.459382999999999,1.3891147,,11.296883,-148.24355,332,8.519552000000001
332,6660,0.99999267,0.11,11.850342999999999,17.199832999999998,332.70532000000003,,15.264329,17.199832999999998,1342.019304037094,1.0,14.087172500000001,9.354157574622276,1.3875048,0.723,8.514004,0.9991151,,21.476364,9.6112795,15.491696,1.3874968,,11.293876,-147.75153999999998,333,8.519559
333,6680,0.99999267,0.11,11.843525,17.199832999999998,333.7068,,16.117546,17.199832999999998,1359.6559343338013,1.0,14.093247,9.37462838933795,1.3858967,0.723,8.535764,0.99912214,,21.496273000000002,9.608058999999999,15.523937,1.3858861,,11.290875999999999,-147.25993,334,8.519658
334,6700,0.99999267,0.11,11.836744,17.199832999999998,334.70825,,16.7412,17.199832999999998,1378.750580072403,1.0,14.101149,9.372439384714594,1.384301,0.723,8.5357065,0.9991290999999999,,21.516185999999998,9.604858,15.556114,1.3842905,,11.287888,-146.76942,335,8.5197525
335,6720,0.99999267,0.11,11.830003,17.199832999999998,335.70977999999997,,14.652656,17.199832999999998,1398.6939129829407,1.0,14.102785,9.37489895110835,1.3827204,0.723,8.535092,0.99913627,,21.536108,9.601674000000001,15.588229,1.3827032,,11.284906,-146.28804,336,8.519845
336,6740,0.99999267,0.11,11.823391,17.199832999999998,336.71106000000003,,11.643972,17.199832999999998,1413.6350753307345,1.0,14.095482999999998,9.39591240964759,1.381152,0.723,8.557327,0.9991426,,21.556028,9.598576,15.620273999999998,1.3809597,,11.281935,-145.81843999999998,337,8.520024000000001
337,6760,0.99999267,0.11,11.816827,17.199832999999998,337.71222,,17.63443,17.199832999999998,1432.138219833374,1.0,14.105948999999999,9.404068049993393,1.3795959999999998,0.723,8.560260000000001,0.9991485999999999,,21.57595,9.595504,15.652251999999999,1.3792961000000001,,11.278972,-145.33391,338,8.520208
338,6780,0.99999267,0.11,11.810226,17.199832999999998,338.71362,,19.023247,17.199832999999998,1451.4455001354218,1.0,14.120451000000001,9.378391216417803,1.3780522,0.723,8.539695,0.9991552,,21.595896,9.592389,15.684166000000001,1.3780364999999999,,11.276017,-144.84813,339,8.520316000000001
339,6800,0.99999267,0.11,11.803456,17.199832999999998,339.71515,,21.73658,17.199832999999998,1466.7862522602081,1.0,14.142847,9.323547876667757,1.3765234,0.723,8.487836999999999,0.9991621999999999,,21.615854000000002,9.589141,15.716018,1.3765155,,11.273072,-144.35721999999998,340,8.520214
340,6820,0.99999267,0.11,11.796975999999999,17.199832999999998,340.7165,,21.313416,17.199832999999998,1493.8671674728394,1.0,14.163870999999999,9.38901026798273,1.3750040000000001,0.723,8.5498705,0.9991686,,21.635815,9.586093,15.747801,1.37497,,11.270135,-143.87045,341,8.52036
341,6840,0.99999267,0.11,11.790503999999999,17.199832999999998,341.7179,,16.611197,17.199832999999998,1513.0073235034945,1.0,14.171022,9.380693896869722,1.3734993999999998,0.723,8.542334,0.99917513,,21.65578,9.583039999999999,15.779523000000001,1.3734812,,11.267207,-143.40028,342,8.520475
342,6860,0.99999267,0.11,11.783882,17.199832999999998,342.7193,,10.683411,17.199832999999998,1532.7787923812866,1.0,14.160851000000001,9.329704539931369,1.3720044,0.723,8.4945135,0.9991815999999999,,21.675758,9.579867,15.811179000000001,1.3719978000000002,,11.264287,-142.95013,343,8.5204
343,6880,0.99999267,0.11,11.777322999999999,17.199832999999998,343.7207,,20.343601,17.199832999999998,1551.2128338813782,1.0,14.178821,9.337315536723587,1.3705214,0.723,8.501333,0.99918807,,21.69574,9.576733,15.842773999999999,1.3705188,,11.261376,-142.47453000000002,344,8.5203495
344,6900,0.99999267,0.11,11.770802,17.199832999999998,344.72205,,14.235166,17.199832999999998,1570.1967029571533,1.0,14.17898,9.338154090258122,1.3690531000000001,0.723,8.499905,0.9991943000000001,,21.715726999999998,9.573611,15.874304,1.3690518,,11.258473,-142.0194,345,8.520297
345,6920,0.99999267,0.11,11.764258,17.199832999999998,345.72342000000003,,17.331210000000002,17.199832999999998,1590.84139585495,1.0,14.188087,9.31864975571845,1.3675941999999999,0.723,8.485396000000001,0.99920064,,21.73572,9.570466,15.905773000000002,1.367589,,11.255579,-141.55794,346,8.520184500000001
346,6940,0.99999267,0.11,11.757825,17.199832999999998,346.72476,,12.192199,17.199832999999998,1610.6762437820435,1.0,14.182329999999999,9.33988028766828,1.3661473,0.723,8.503556,0.9992068000000001,,21.755717999999998,9.567391,15.937179,1.3661381000000001,,11.252692999999999,-141.11395,347,8.520144
347,6960,0.99999267,0.11,11.751551,17.199832999999998,347.726,,15.916712,17.199832999999998,1630.4566433429718,1.0,14.18731,9.372860356532655,1.3647096,0.723,8.533789,0.9992127000000001,,21.775719,9.564421000000001,15.968520000000002,1.3647018999999998,,11.249815,-140.66182,348,8.520225
348,6980,0.99999267,0.11,11.745347,17.199832999999998,348.72736000000003,,15.186051,17.199832999999998,1654.359967470169,1.0,14.190169000000001,9.381542656756103,1.3632865,0.723,8.543362,0.99921876,,21.795725,9.561496,15.999804999999999,1.3632619,,11.246946000000001,-140.21437,349,8.520339
349,7000,0.99999267,0.11,11.739251,17.199832999999998,349.72778,,13.182584,17.199832999999998,1673.672048330307,1.0,14.187285000000001,9.409928194856896,1.3618728,0.723,8.566744,0.9992222,,21.815681,9.558653999999999,16.031026999999998,1.3609756000000002,,11.244083999999999,-139.77522,350,8.520524
350,7020,0.99999267,0.11,11.733176,17.199832999999998,350.72885,,14.253994,17.199832999999998,1694.2677307128906,1.0,14.187472,9.400995911761996,1.3604708,0.723,8.55979,0.9992274999999999,,21.835682000000002,9.555807000000001,16.06219,1.3602023,,11.241232,-139.33551,351,8.520694
351,7040,0.99999267,0.11,11.727062,17.199832999999998,351.73007,,14.8795,17.199832999999998,1713.317880153656,1.0,14.189435000000001,9.378686527305991,1.359078,0.723,8.538617,0.9992332,,21.8557,9.5529175,16.093288,1.359056,,11.238386,-138.89653,352,8.520788
352,7060,0.99999267,0.11,11.720907,17.199832999999998,352.73138,,19.217827,17.199832999999998,1733.3821272850034,1.0,14.203676999999999,9.357704627311733,1.357697,0.723,8.519003,0.999239,,21.875721,9.549989,16.124332,1.3576919,,11.23555,-138.44775,353,8.520805000000001
353,7080,0.99999267,0.11,11.714580999999999,17.199832999999998,353.73267000000004,,15.164142000000002,17.199832999999998,1752.6793189048767,1.0,14.206385000000001,9.295289643983788,1.3563266,0.723,8.464813000000001,0.9992448,,21.895748,9.546924,16.155313,1.3563215,,11.23272,-138.01295,354,8.520616
354,7100,0.99999267,0.11,11.708582,17.199832999999998,354.73395,,17.093403,17.199832999999998,1773.1164238452911,1.0,14.214514999999999,9.382276483188262,1.3549678,0.723,8.541898,0.99925053,,21.915777,9.544092,16.186235,1.3549445,,11.2299,-137.57518000000002,355,8.520719999999999
355,7120,0.99999267,0.11,11.702537,17.199832999999998,355.7351,,14.0309,17.199832999999998,1790.2623591423035,1.0,14.213996,9.356805545537119,1.3536168,0.723,8.520230999999999,0.9992559000000001,,21.935806,9.541217,16.217098,1.3536129,,11.227087,-137.14847,356,8.5207405
356,7140,0.99999267,0.11,11.696484,17.199832999999998,356.73633,,18.002129,17.199832999999998,1806.648920059204,1.0,14.224603,9.346322675514157,1.3522775,0.723,8.508801,0.99926144,,21.955841,9.538324000000001,16.2479,1.3522698,,11.224282,-136.71303999999998,357,8.520719999999999
357,7160,0.99999267,0.11,11.690435,17.199832999999998,357.7376,,9.384481,17.199832999999998,1823.4137740135195,1.0,14.211079999999999,9.342940336993186,1.3509473,0.723,8.501528,0.99926704,,21.97588,9.535428,16.278648,1.3509421,,11.221485000000001,-136.3041,358,8.520669999999999
